"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
577874;2024-01-29;"segunda-feira";"18:30:00";"PB";230;59,3;"CRUZ DO ESPIRITO SANTO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;0;2;2;0;2;2;-7,2043;-35,1305;"SPRF-PB";"DEL01-PB";"UOP03-DEL01-PB"
577875;2024-01-29;"segunda-feira";"18:40:00";"MG";381;484;"BETIM";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta;Aclive                   ";"Sim";2;0;1;0;1;0;1;2;-19,95531717;-44,11722196;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
577883;2024-01-29;"segunda-feira";"19:00:00";"GO";60;381;"RIO VERDE";"Iluminação deficiente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-17,783349;-50,898516;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
577884;2024-01-29;"segunda-feira";"17:00:00";"RO";364;523;"ARIQUEMES";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-9,85234299;-63,05883787;"SPRF-RO";"DEL03-RO";"UOP01-DEL03-RO"
577892;2024-01-29;"segunda-feira";"17:30:00";"BA";116;576;"BREJOES";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Declive";"Não";2;0;1;0;1;0;1;2;-13,0913246;-39,9630336;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
577893;2024-01-29;"segunda-feira";"15:05:00";"SP";116;430,9;"REGISTRO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";3;0;0;2;1;0;2;3;-24,40730885;-47,7459871;"SPRF-SP";"DEL05-SP";"UOP01-DEL05-SP"
577896;2024-01-29;"segunda-feira";"16:05:00";"MG";251;427,8;"GRAO MOGOL";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva;Declive                 ";"Não";1;0;1;0;0;0;1;1;-16,33690716;-43,13798285;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
577907;2024-01-29;"segunda-feira";"22:38:00";"PB";101;88;"JOAO PESSOA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";3;0;2;0;1;0;2;2;-7,16881637;-34,89706993;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
577910;2024-01-29;"segunda-feira";"21:50:00";"PR";277;108;"CAMPO LARGO";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-25,436375;-49,443632;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
577911;2024-01-29;"segunda-feira";"23:15:00";"SC";470;4;"NAVEGANTES";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Rotatória";"Não";2;0;0;1;1;0;1;2;-26,861937;-48,681618;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
577912;2024-01-29;"segunda-feira";"23:30:00";"SP";116;557;"BARRA DO TURVO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-24,99089107;-48,50734616;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
577914;2024-01-30;"terça-feira";"00:00:00";"RS";158;548,2;"SANTANA DO LIVRAMENTO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-30,82738156;-55,34514608;"SPRF-RS";"DEL11-RS";"UOP01-DEL11-RS"
577918;2024-01-30;"terça-feira";"00:11:00";"CE";116;325;"JAGUARIBE";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;1;0;0;2;1;-6,03230093;-38,64455732;"SPRF-CE";"DEL05-CE";"UOP02-DEL05-CE"
577921;2024-01-30;"terça-feira";"04:15:00";"SC";101;38,5;"JOINVILLE";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Em Obras;Viaduto;Reta         ";"Sim";5;0;4;0;1;0;4;2;-26,25472505;-48,90561309;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
577922;2024-01-30;"terça-feira";"04:32:00";"MS";163;609;"SAO GABRIEL DO OESTE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta                   ";"Sim";3;0;1;0;1;1;1;3;-19,4409361;-54,53079011;"SPRF-MS";"DEL06-MS";"UOP02-DEL06-MS"
577926;2024-01-30;"terça-feira";"04:30:00";"MS";463;7,4;"DOURADOS";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Rotatória;Declive             ";"Não";1;0;0;1;0;0;1;1;-22,25364476;-54,87542582;"SPRF-MS";"DEL04-MS";"UOP01-DEL04-MS"
577928;2024-01-30;"terça-feira";"00:30:00";"GO";80;134;"BARRO ALTO";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;0;3;0;0;2;-14,96601325;-48,93447876;"SPRF-GO";"DEL07-GO";"UOP02-DEL07-GO"
577929;2024-01-30;"terça-feira";"06:08:00";"MG";364;1;"PLANURA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Aclive                   ";"Sim";2;1;0;0;0;1;0;2;-20,13824;-48,702347;"SPRF-MG";"DEL13-MG";"UOP02-DEL13-MG"
577932;2024-01-30;"terça-feira";"03:50:00";"AM";230;612;"HUMAITA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Rotatória";"Sim";1;0;1;0;0;0;1;1;-7,51704445;-63,03054929;"SPRF-AM";"DEL01-AM";"UOP05-DEL01-AM"
577934;2024-01-30;"terça-feira";"05:00:00";"PR";376;421,3;"TIBAGI";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-24,72548801;-50,53830472;"SPRF-PR";"DEL03-PR";"UOP02-DEL03-PR"
577935;2024-01-29;"segunda-feira";"08:47:00";"PE";428;187;"PETROLINA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-9,35604301;-40,47854198;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
577936;2024-01-30;"terça-feira";"04:35:00";"MG";262;432,8;"NOVA SERRANA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Aclive";"Não";11;0;8;2;1;0;10;2;-19,89018451;-44,89041875;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
577942;2024-01-30;"terça-feira";"05:30:00";"MG";381;938;"EXTREMA";"Demais falhas mecânicas ou elétricas";"Eventos atípicos";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,81742326;-46,29383902;"SPRF-MG";"DEL16-MG";"UOP03-DEL16-MG"
577943;2024-01-30;"terça-feira";"07:05:00";"RJ";116;170;"RIO DE JANEIRO";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-22,81113183;-43,3336729;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
577948;2024-01-30;"terça-feira";"07:40:00";"MG";267;286,3;"BAEPENDI";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-21,92600738;-44,78319168;"SPRF-MG";"DEL17-MG";"UOP01-DEL17-MG"
577953;2024-01-30;"terça-feira";"08:15:00";"SC";282;64,2;"RANCHO QUEIMADO";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive;Curva                 ";"Não";3;1;0;1;1;0;1;2;-27,696963;-49,054121;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
577956;2024-01-30;"terça-feira";"07:00:00";"MG";50;72,5;"UBERLANDIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta;Aclive                   ";"Sim";3;0;0;0;3;0;0;3;-18,85140204;-48,25345932;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
577957;2024-01-30;"terça-feira";"06:20:00";"RJ";116;223;"PARACAMBI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,68972504;-43,801317;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
577958;2024-01-30;"terça-feira";"08:05:00";"MS";267;482,1;"JARDIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-21,48097208;-56,15576902;"SPRF-MS";"DEL05-MS";"UOP01-DEL05-MS"
577959;2024-01-30;"terça-feira";"05:30:00";"BA";407;207;"CAPIM GROSSO";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-11,16499996;-40,05247087;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
577960;2024-01-30;"terça-feira";"08:50:00";"PB";230;282;"SANTA LUZIA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";9;0;3;0;5;1;3;5;-6,9203;-36,8532;"SPRF-PB";"DEL03-PB";"UOP01-DEL03-PB"
577961;2024-01-30;"terça-feira";"08:40:00";"RJ";101;180;"MACAE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;1;0;1;2;-22,40868134;-41,99838761;"SPRF-RJ";"DEL08-RJ";"UOP04-DEL08-RJ"
577964;2024-01-29;"segunda-feira";"18:30:00";"BA";407;172;"PONTO NOVO";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-10,85708513;-40,11203125;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
577966;2024-01-30;"terça-feira";"09:00:00";"MT";70;7;"BARRA DO GARCAS";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Interseção de Vias";"Sim";3;0;1;0;2;0;1;3;-15,87783366;-52,31337829;"SPRF-MT";"DEL07-MT";"UOP01-DEL07-MT"
577969;2024-01-19;"sexta-feira";"19:20:00";"ES";101;294,4;"CARIACICA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Declive                  ";"Sim";2;0;1;0;1;0;1;2;-20,32415948;-40,3952903;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
577970;2024-01-30;"terça-feira";"06:30:00";"MT";163;660;"LUCAS DO RIO VERDE";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-13,296;-56,036;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
577971;2024-01-30;"terça-feira";"09:40:00";"ES";101;124;"SOORETAMA";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-19,17652792;-40,09118118;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
577975;2024-01-30;"terça-feira";"09:00:00";"SC";116;247,9;"LAGES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";3;0;1;1;1;0;2;2;-27,81262488;-50,36859817;"SPRF-SC";"DEL05-SC";"UOP02-DEL05-SC"
577978;2024-01-30;"terça-feira";"09:35:00";"RS";290;94;"PORTO ALEGRE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;0;0;1;0;0;1;-29,973856;-51,197853;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
577982;2024-01-30;"terça-feira";"10:35:00";"PE";232;5;"RECIFE";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;2;-8,06795766;-34,94535414;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
577983;2024-01-30;"terça-feira";"07:25:00";"PR";277;138;"BALSA NOVA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta;Declive                  ";"Não";9;1;1;1;6;0;2;7;-25,47604973;-49,71521419;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
577984;2024-01-30;"terça-feira";"09:30:00";"RO";364;703;"PORTO VELHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,80021523;-63,79557792;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
577988;2024-01-30;"terça-feira";"10:00:00";"MT";364;280,1;"JACIARA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-15,9364519;-55,0199037;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
577989;2024-01-30;"terça-feira";"10:50:00";"SP";153;114,3;"JOSE BONIFACIO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Em Obras                 ";"Não";7;1;2;2;2;0;4;4;-21,12117412;-49,69084075;"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
577991;2024-01-30;"terça-feira";"07:30:00";"BA";135;127;"RIACHAO DAS NEVES";"Acumulo de óleo sobre o pavimento";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva;Declive                 ";"Não";13;0;0;3;10;0;3;5;-11,77625493;-44,89703792;"SPRF-BA";"DEL08-BA";"UOP04-DEL08-BA"
577992;2024-01-30;"terça-feira";"11:30:00";"CE";222;312;"TIANGUA";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Aclive                   ";"Sim";2;1;0;0;1;0;0;2;-3,71699311;-40,9914242;"SPRF-CE";"DEL04-CE";"UOP02-DEL04-CE"
577999;2024-01-30;"terça-feira";"10:20:00";"RN";304;304,9;"PARNAMIRIM";"Manobra de mudança de faixa";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Declive";"Sim";1;0;0;0;1;0;0;1;-5,88691267;-35,27498603;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
578000;2024-01-30;"terça-feira";"11:30:00";"MG";365;2,6;"MONTES CLAROS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;2;0;1;0;2;2;-16,72627608;-43,88021191;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
578001;2024-01-30;"terça-feira";"10:00:00";"SC";101;294;"IMBITUBA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta;Aclive                   ";"Não";4;0;0;0;4;0;0;4;-28,29220304;-48,71018095;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
578002;2024-01-30;"terça-feira";"12:33:00";"PE";408;100;"SAO LOURENCO DA MATA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;1;-8,04364056;-35,01674995;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
578003;2024-01-30;"terça-feira";"10:15:00";"RJ";116;225;"PIRAI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Em Obras;Curva                ";"Não";5;0;1;0;4;0;1;4;-22,679905;-43,814217;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
578016;2024-01-30;"terça-feira";"12:30:00";"SC";101;295;"IMBITUBA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Viaduto";"Sim";3;0;1;0;2;0;1;2;-28,29854333;-48,71633767;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
578019;2024-01-30;"terça-feira";"10:51:00";"SC";480;123,7;"CHAPECO";"Manobra de mudança de faixa";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Aclive;Reta                   ";"Sim";2;0;0;0;1;1;0;2;-27,00173676;-52,64475703;"SPRF-SC";"DEL07-SC";"UOP01-DEL07-SC"
578020;2024-01-30;"terça-feira";"14:45:00";"ES";101;415;"CACHOEIRO DE ITAPEMIRIM";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;-20,93222599;-41,0792708;"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
578034;2024-01-30;"terça-feira";"13:30:00";"GO";158;54;"BOM JARDIM DE GOIAS";"Velocidade Incompatível";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;1;0;2;2;1;2;3;-16,25924428;-52,04553823;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
578042;2024-01-30;"terça-feira";"16:30:00";"ES";101;270;"SERRA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";4;0;0;1;3;0;1;4;-20,22662056;-40,27075088;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
578044;2024-01-30;"terça-feira";"17:10:00";"SE";235;31,9;"AREIA BRANCA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta;Interseção de Vias       ";"Sim";5;0;4;0;1;0;4;2;-10,769286;-37,299343;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
578045;2024-01-30;"terça-feira";"16:50:00";"SC";282;47,5;"AGUAS MORNAS";"Problema com o freio";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Declive                 ";"Não";1;0;0;0;1;0;0;1;-27,721771;-48,934837;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
578046;2024-01-30;"terça-feira";"15:00:00";"BA";415;58;"ITABUNA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-14,856288;-39,395367;"SPRF-BA";"DEL05-BA";"UOP01-DEL05-BA"
578051;2024-01-30;"terça-feira";"16:15:00";"RO";364;692;"PORTO VELHO";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,79733425;-63,69814797;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
578054;2024-01-30;"terça-feira";"17:25:00";"PR";476;146;"CURITIBA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;0;0;4;0;0;4;-25,551186;-49,330109;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
578060;2024-01-30;"terça-feira";"18:30:00";"ES";262;137,2;"BREJETUBA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,23526078;-41,34327555;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
578068;2024-01-30;"terça-feira";"19:15:00";"PE";232;6,6;"RECIFE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;1;0;1;1;1;2;-8,07079525;-34,9535389;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
578073;2024-01-30;"terça-feira";"18:30:00";"PR";369;163;"CAMBE";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive;Reta                  ";"Sim";8;0;0;2;6;0;2;5;-23,2970736;-51,2772632;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
578081;2024-01-30;"terça-feira";"20:15:00";"SP";381;67,5;"MAIRIPORA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Não";2;0;1;0;1;0;1;2;-23,33226094;-46,57675379;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
578083;2024-01-30;"terça-feira";"17:30:00";"MG";365;685;"MONTE ALEGRE DE MINAS";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive;Reta                  ";"Não";4;0;2;0;0;2;2;3;-18,86128507;-48,8629942;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
578085;2024-01-30;"terça-feira";"21:00:00";"RJ";101;103,8;"CAMPOS DOS GOYTACAZES";"Avarias e/ou desgaste excessivo no pneu";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-21,9108478045;-41,6113219576;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
578089;2024-01-30;"terça-feira";"20:30:00";"PR";369;192,8;"ARAPONGAS";"Conversão proibida";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;1;0;1;1;0;1;2;-23,47664;-51,42371;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
578094;2024-01-30;"terça-feira";"22:04:00";"PE";101;63,9;"RECIFE";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Viaduto";"Sim";3;0;2;0;1;0;2;2;-8,00800604;-34,93756535;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
578099;2024-01-30;"terça-feira";"23:00:00";"MG";381;485,8;"CONTAGEM";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Chuva";"Dupla";"Aclive;Reta                   ";"Sim";2;1;0;0;1;0;0;2;-19,95826094;-44,05921101;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
578105;2024-01-30;"terça-feira";"15:18:00";"PA";163;496;"ITAITUBA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Curva                 ";"Não";4;1;0;0;3;0;0;4;-5,53625705;-55,82876308;"SPRF-PA";"DEL05-PA";"UOP02-DEL05-PA"
578106;2024-01-30;"terça-feira";"23:00:00";"SP";116;79,2;"ROSEIRA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-22,89420903;-45,29471098;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
578107;2024-01-30;"terça-feira";"15:00:00";"MT";70;373;"CAMPO VERDE";"Acumulo de água sobre o pavimento";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Sim";4;1;1;0;2;0;1;3;-15,4889926;-55,06380512;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
578109;2024-01-30;"terça-feira";"22:45:00";"MT";158;408,9;"RIBEIRAO CASCALHEIRA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;1;0;1;2;-12,84775719;-51,78515096;"SPRF-MT";"DEL07-MT";"UOP02-DEL07-MT"
